beds,baths,sqft,built_year,lot_acres,has_garage,has_renovation,price,city_Arlington,city_Boston,city_Charlotte,city_Denver,city_Edison,city_Fresno,city_Grand Rapids,city_Houston,city_Idaho Falls,city_Jacksonville,neighborhood_Downtown,neighborhood_Rural,neighborhood_Suburban
-0.7306101215877384,-1.2929769667303894,-0.5825180134078489,1.5766875408686627,-0.08233891629647767,0,0,618117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,1.3711239262580504,1.0307230603730557,1.238643105018233,-0.7861322562937708,0,1,531720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7306101215877384,-1.2929769667303894,-0.829529582254978,-0.06524257611913836,0.3884914714369033,1,0,404433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,0.4830902952619038,0.43789529513994613,-1.7071726931069393,-0.23928237887427115,1,1,422241,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.435832246672428,-0.4049433357342428,-0.17878186294736909,-0.7413314478199976,-1.2422491944104834,1,0,418941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.435832246672428,1.3711239262580504,0.08356145844889207,-1.03108382140608,0.07950902948687213,0,1,575011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,1.3711239262580504,0.39360356555356435,-0.9344996968773859,-1.2520581608215957,1,1,497276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.435832246672428,-0.4049433357342428,-1.3644373934135885,1.5283954786043155,-0.9651458932965666,1,1,634109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.3850562536663305,1.3711239262580504,0.16873786149962622,0.8040145446391093,-0.4992199887687419,1,1,635975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,-0.4049433357342428,2.3117761622560975,-0.3549949497052209,-0.70030380019654,1,0,932016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3850562536663305,0.4830902952619038,-1.6182630745047761,0.3693859842599854,-0.33737204298539225,1,0,286491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3850562536663305,0.4830902952619038,-0.08679134765257622,-0.8862076346130389,1.07511912021475,0,0,590968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.435832246672428,-1.2929769667303894,1.1210100476068339,-0.16182670064783253,-0.01122390981591488,1,1,631033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.02538799650304885,0.4830902952619038,0.2811707135265953,-1.1759600081991213,-0.7616098402659905,0,1,773824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,-0.4049433357342428,0.6763892236820017,0.27280185973129123,1.4895479510842364,0,1,469956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,1.3711239262580504,-2.24175434483615,1.190351042753886,-1.0068340005437932,1,0,352104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3850562536663305,-1.2929769667303894,0.5843987083872089,-0.7413314478199976,-0.025937359432583042,1,0,348379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,-0.4049433357342428,-0.8056801894007724,0.707430420110415,-1.0436176245854636,0,0,359861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,1.3711239262580504,0.2896883538316687,0.707430420110415,0.0010372981979752571,1,1,415744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,-1.2929769667303894,-0.057831370615326616,-0.06524257611913836,-0.4575318815215154,0,0,667024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7306101215877384,0.4830902952619038,2.3015549938900093,1.721563727661704,1.0260742881591896,1,0,649062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3850562536663305,-0.4049433357342428,0.5315893384957536,-0.8862076346130389,0.5160080347813605,1,1,984159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.435832246672428,1.3711239262580504,-0.14300777366606077,0.03134154840955582,-0.6267365521131992,1,0,823699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.02538799650304885,-1.2929769667303894,-1.5705642887963651,1.5766875408686627,-0.7297306994298763,0,0,375567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,-1.2929769667303894,0.09718968293700952,0.9488907314321505,-0.4550796399187374,1,0,487565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02538799650304885,0.4830902952619038,0.814374996624191,-0.8379155723486917,2.617579088362128,1,1,1193397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.435832246672428,1.3711239262580504,-0.1089372124457671,-1.3691282572565098,2.01923213728429,1,0,540422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.435832246672428,0.4830902952619038,-0.5433368680045112,-0.2584108251765267,-0.8229158803354413,1,1,568652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.3850562536663305,0.4830902952619038,-0.6131815185061132,-1.610588568578245,0.6190021820980376,1,0,695356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.435832246672428,1.3711239262580504,0.5196646420686509,0.6108462955817209,-1.102471423052136,0,1,671189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6798341285816407,1.3711239262580504,0.7496409303056331,-1.562296506313898,-0.5433603376187464,1,0,472468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,1.3711239262580504,1.3646145603319335,-0.8379155723486917,-0.803297947513217,1,0,629375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,-0.4049433357342428,-1.044174117942828,-0.016950513854791273,1.0064563553369654,0,1,420330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02538799650304885,1.3711239262580504,0.5111470017635775,-0.7413314478199976,-0.9577891684882326,1,1,862409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,-1.2929769667303894,-0.15152541397113417,0.9971827936964975,0.18005093520077098,0,0,606272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3850562536663305,0.4830902952619038,-0.12086190887286988,1.4801034163399684,-0.21966444605204694,1,1,447842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,-0.4049433357342428,0.38338239718747624,0.32109392199563835,-0.35698997580761643,1,0,240419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.435832246672428,1.3711239262580504,0.390196509431535,-0.16182670064783253,2.134487492614857,0,1,529918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,-0.4049433357342428,0.5128505298245921,0.22450979746694416,2.335571304042655,1,1,392328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.435832246672428,1.3711239262580504,-1.1072046562003712,-1.3691282572565098,-0.33491980138261424,0,0,356708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.02538799650304885,-0.4049433357342428,-0.7937554929736697,-1.4657123817852038,-0.23928237887427115,1,1,228869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,0.4830902952619038,1.492379164908035,1.4801034163399684,-1.0338086581743515,0,0,734246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7306101215877384,0.4830902952619038,-0.2520335695710005,-0.8862076346130389,-0.224568929257603,1,0,438993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,-1.2929769667303894,0.28628129770963934,-0.3067028874408738,2.8186628997899263,0,1,518253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,-1.2929769667303894,1.051165397105232,-0.11353463838348545,-0.3226585933687241,1,1,764942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7306101215877384,1.3711239262580504,0.012013279886275386,0.9488907314321505,0.5282692427952506,1,0,506682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,0.4830902952619038,0.5315893384957536,1.142058980489539,-0.994572792529903,0,0,589841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,-0.4049433357342428,0.8876267032478224,-0.3067028874408738,-0.5335513712076343,1,0,586609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.02538799650304885,-0.4049433357342428,-2.1906485030057095,0.7557224823747621,0.21438231763966337,1,1,308876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3850562536663305,-0.4049433357342428,-0.5280051154553791,-0.2584108251765267,-0.13138374835203823,1,0,383818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7306101215877384,-1.2929769667303894,0.4515235196280636,1.3835192918112742,0.6533335645369299,0,0,1003281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7306101215877384,-0.4049433357342428,0.012013279886275386,1.0454748559608447,-0.6340932769215333,1,0,774061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,-1.2929769667303894,0.04097325692352499,-1.3208361949921625,-1.1073759062576922,0,0,729275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,-1.2929769667303894,-0.8908565924515065,-1.7071726931069393,1.0898325698314182,0,0,537227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,1.3711239262580504,-0.8636001434752716,1.3835192918112742,-0.23928237887427115,1,0,467094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7306101215877384,-0.4049433357342428,0.8757020068207196,1.0937669182251917,0.2634271496952239,0,0,583549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.435832246672428,-0.4049433357342428,-0.2503300415099858,-0.982791759141733,0.20212110962577323,0,0,376318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6798341285816407,0.4830902952619038,-0.03398197776112105,-1.03108382140608,-1.082853490229912,0,1,332751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3850562536663305,1.3711239262580504,0.6014339889973557,-1.03108382140608,-0.23928237887427115,0,0,582006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7306101215877384,0.4830902952619038,-2.24175434483615,0.4176780465243325,-0.614475344099309,0,1,402895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,1.3711239262580504,2.017065807700557,0.0796336106739029,-0.1755240972020427,1,1,1491099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6798341285816407,-0.4049433357342428,-0.7750166843025081,-0.3067028874408738,-0.48450653915207376,0,1,410413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6798341285816407,-1.2929769667303894,0.2198437033300667,-1.7554647553712863,2.0265888620926242,1,1,965521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.02538799650304885,-1.2929769667303894,-1.769877071935083,-1.2725441327278155,1.4699300182620123,0,0,134570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7306101215877384,-0.4049433357342428,-0.45986399301479175,-1.610588568578245,-1.1245415974771382,1,0,594640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6798341285816407,-1.2929769667303894,1.2453675960609059,1.6249796031330097,3.706374359995571,0,0,852597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02538799650304885,-1.2929769667303894,-1.9862251356839475,-0.5481631987626092,-0.6782336257715378,1,0,231483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.02538799650304885,0.4830902952619038,1.1244171037288633,0.6108462955817209,3.2306394890566343,1,1,759827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3850562536663305,1.3711239262580504,-0.3065464675234703,-1.2242520704634685,-0.4158437742742891,0,1,429804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,-0.4049433357342428,0.4702623282992251,1.3352272295469272,-0.47469757274096164,1,1,1064095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.02538799650304885,0.4830902952619038,0.6457257185837374,0.4659701087886796,-0.40848704946595504,1,0,622270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3850562536663305,1.3711239262580504,0.42426707065182867,0.7557224823747621,-0.5139334383854101,0,1,770999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,-1.2929769667303894,-0.9112989291836827,1.6249796031330097,4.618608236228996,1,0,441177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.435832246672428,1.3711239262580504,-0.40024051087927787,-1.7071726931069393,-0.2834227277242756,1,0,552342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6798341285816407,1.3711239262580504,-1.5211619750269392,-0.6447473232913034,-0.44772291511040335,1,0,175764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,-1.2929769667303894,0.47537291248226915,-1.610588568578245,-0.1559061643798185,0,1,335076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,-1.2929769667303894,1.712134284778929,-0.8862076346130389,-0.8229158803354413,1,0,339072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,-1.2929769667303894,-1.89253109232814,-0.5481631987626092,1.9726395468315077,1,1,270910,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3850562536663305,-0.4049433357342428,-0.8056801894007724,0.12792567293825,-1.0215474501604613,1,1,622729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.3850562536663305,-1.2929769667303894,-0.21285242416766276,0.6108462955817209,-0.6414500017298673,1,1,551396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02538799650304885,-0.4049433357342428,0.1499990528284647,0.27280185973129123,0.8078247855119455,0,0,966822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7306101215877384,-1.2929769667303894,0.8722949506986902,1.4318113540756214,-0.18533306361315482,1,1,1071077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3850562536663305,-0.4049433357342428,-0.18218891906939846,-1.2242520704634685,0.31247198175078444,0,1,689616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,1.3711239262580504,-0.3508381971098521,1.4318113540756214,1.8377662586787158,0,0,952119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3850562536663305,0.4830902952619038,0.012013279886275386,-0.49987113649826215,0.9059144496230666,1,0,768635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6798341285816407,1.3711239262580504,0.6491327747057668,0.8040145446391093,-0.10440909072147991,1,0,432107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,-0.4049433357342428,0.5230716981906802,1.3835192918112742,3.193855865014964,0,0,468311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3850562536663305,-1.2929769667303894,0.08867204263193612,0.5625542333173738,-0.6488067265382015,1,0,771746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,-0.4049433357342428,0.9779136904816006,-1.03108382140608,-0.30058841894372185,1,1,711361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.02538799650304885,0.4830902952619038,-0.6983579215568474,-1.7071726931069393,-0.24663910368260522,1,0,433571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,-1.2929769667303894,-0.8380472225600514,1.0937669182251917,-0.30304066054649986,1,0,372402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,-1.2929769667303894,0.7360127058175157,0.8040145446391093,-0.8670562291854458,1,1,574107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7306101215877384,-1.2929769667303894,-1.688107725006378,-0.3549949497052209,-1.0583310742021317,0,0,262414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7306101215877384,-0.4049433357342428,0.06652617783874523,0.03134154840955582,0.16778972718688084,0,1,542679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,-0.4049433357342428,-0.3508381971098521,-0.4515790742339151,-0.6537112097437575,1,0,443525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3850562536663305,-0.4049433357342428,-1.46324202095244,-0.5964552610269563,2.7009553028565807,0,0,261290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6798341285816407,0.4830902952619038,-0.9794400516242701,-1.3208361949921625,-0.2785182445187196,1,0,338090,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7306101215877384,-0.4049433357342428,-0.1378971894830167,1.0937669182251917,-0.4133915326715111,1,0,502598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,-0.4049433357342428,1.029019532312041,0.22450979746694416,1.045692220981414,1,0,381169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.02538799650304885,-1.2929769667303894,-0.694950865434818,0.12792567293825,0.15062403596743465,0,1,208094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,-1.2929769667303894,0.012013279886275386,0.22450979746694416,-0.35698997580761643,1,0,803094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7306101215877384,1.3711239262580504,0.03756620080149563,0.4659701087886796,-0.6561634513465355,1,1,1016167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.3850562536663305,-1.2929769667303894,1.3118051904404784,-0.016950513854791273,5.771161789534669,1,0,732647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.435832246672428,-1.2929769667303894,0.012013279886275386,-0.7413314478199976,0.10893592872020819,0,0,344122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,-1.2929769667303894,-0.07657017928648813,0.9488907314321505,1.028526529761968,1,1,568841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.3850562536663305,-1.2929769667303894,0.3493118359671826,-0.49987113649826215,-0.8474382963632215,1,0,628101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7306101215877384,1.3711239262580504,-0.21114889610664808,0.17621773520259706,-0.6218320689076431,1,1,643520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6798341285816407,-1.2929769667303894,0.9472501853833363,-0.16182670064783253,3.2600663882899705,1,1,461825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6798341285816407,0.4830902952619038,-2.24175434483615,-0.2584108251765267,1.5680196823731334,0,1,335466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6798341285816407,0.4830902952619038,2.448058407137272,1.3835192918112742,0.2094778344341073,0,0,640472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.435832246672428,0.4830902952619038,0.012013279886275386,-1.2242520704634685,-0.4992199887687419,1,0,661142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6798341285816407,0.4830902952619038,-0.20433478386258935,0.12792567293825,-0.40113032465762094,1,1,347862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3850562536663305,-1.2929769667303894,-0.5910356537129223,1.721563727661704,-0.6757813841687598,1,1,421764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7306101215877384,0.4830902952619038,0.012013279886275386,1.721563727661704,-0.903839853227116,0,0,469901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
